timestamp,edge_node,provider,bytes,user_id,execution_time
5489018,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,69079,83,984
5489019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,85722,3,1231
5489019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,67115,22,734
5489019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,63180,25,662
5489019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,79191,54,828
5489020,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,72234,29,878
5489020,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,88116,37,798
5490014,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,78449,40,716
5490016,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,67725,62,1457
5490017,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,86816,13,858
5490019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,82465,25,906
5490020,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70695,19,704
5490020,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68979,29,844
5490020,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,76821,97,937
5490021,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75011,53,859
5490022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,73580,78,762
5490022,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,86584,87,881
5491014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76870,36,720
5491018,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,70421,10,906
5491018,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,81718,83,705
5491018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69610,88,812
5491019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75503,15,812
5491019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,63412,21,796
5491019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,80879,77,781
5491021,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,85029,53,1187
5491026,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71297,75,923
5492010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75935,20,828
5492012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,85424,44,1062
5492019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75981,3,781
5492019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74751,16,796
5492019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,79283,22,691
5492019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,81447,73,812
5492020,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70897,7,765
5492020,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,83061,94,765
5492023,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,70372,58,685
5493010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,77251,14,983
5493013,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,86609,61,717
5493016,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,74748,30,784
5493017,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,80151,13,984
5493017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,76755,39,724
5493026,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,62116,85,813
5494009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,63161,51,666
5494011,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71196,33,726
5494012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,77267,44,734
5494012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,42863,69,737
5494014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,85046,36,843
5494015,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,77314,46,736
5494018,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,71109,10,1187
5494018,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,84354,79,714
5494019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69258,25,1563
5494022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,59776,72,733
5494022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,89608,90,1113
5494024,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,66843,84,875
5494026,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,77047,66,747
5494026,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72747,75,745
5495018,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,66653,57,890
5495018,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,80639,99,906
5495021,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,79673,2,828
5495023,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,65320,91,642
5495026,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,92042,85,925
5496010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,79671,14,817
5496016,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,74781,30,814
5496019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70294,8,737
5496020,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,77275,24,875
5496020,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,74275,70,859
5496026,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69761,66,875
5497009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,77197,51,703
5497012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,86694,69,859
5497014,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,67123,40,921
5497015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,82707,18,1203
5497017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68851,39,1218
5497017,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,73671,43,689
5497018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,73133,17,828
5497018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,88756,68,1078
5497019,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,74233,1,842
5497019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68409,25,859
5497020,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,73821,97,701
5497022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76221,90,740
5498014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71101,55,843
5498017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,70628,47,724
5498019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,79041,73,1590
5498025,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,74305,92,813
5498026,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,76393,66,859
5499010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,80182,14,839
5499011,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,71709,12,778
5499011,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,73155,86,906
5499014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69403,55,698
5499018,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75293,60,921
5499025,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,80114,4,807
5499026,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71203,75,865
5500014,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,71073,40,1343
5500016,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,65700,30,1046
5500016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68369,42,765
5500017,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,63028,13,875
5500017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,70740,67,764
5500019,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,78525,1,1078
5500019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,93368,25,781
5500020,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,453,19,78
5500020,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,73703,37,812
5500022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,87306,59,861
5500028,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,89078,74,781
5501010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75195,14,888
5501011,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,65471,86,722
5501015,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,71354,46,921
5501016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,67200,5,801
5501017,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,73388,43,769
5501018,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,73809,57,1015
5501019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,80185,8,902
5501020,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,64793,70,712
5501030,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,59095,80,690
5502011,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,83599,33,765
5502012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70686,65,1456
5502013,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,68789,61,765
5502014,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,88158,40,828
5502015,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,76156,46,875
5502016,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,76285,23,781
5502017,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,63380,13,843
5502017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,74847,47,794
5502018,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,74883,83,805
5502019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,89244,21,812
5502025,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,83567,92,863
5503012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,40815,69,1062
5503016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,82469,42,812
5503018,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,79349,83,812
5503019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75227,22,695
5503021,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,79626,98,725
5504013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,74579,26,751
5504015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,68867,71,2295
5504017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,81319,39,877
5504017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,72203,47,828
5504017,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,83043,96,844
5504018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,71149,39,852
5504018,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,78510,50,987
5504018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,88795,56,1299
5504018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,81761,68,953
5504019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,77974,8,738
5504020,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69447,19,828
5504030,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75483,89,908
5505014,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,82678,40,987
5505015,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,77281,46,909
5505018,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,68641,99,643
5505022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72961,78,782
5506011,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,86634,33,1079
5506016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,78479,42,796
5506016,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,89159,63,721
5506017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,63940,47,719
5506018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,73811,17,859
5506018,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,86696,50,781
5506019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,90845,8,773
5506019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75644,34,789
5506020,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,73872,29,1028
5506022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72469,72,860
5506024,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,40735,84,2875
5506026,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,79341,75,812
5507010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,81708,20,693
5507017,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,70639,96,724
5507020,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,469,24,109
5507021,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,87971,2,692
5507022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71931,90,813
5508015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71059,9,734
5508017,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,68319,43,696
5508018,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,65302,57,862
5508019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,86946,3,983
5508019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69955,64,773
5508020,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,65396,37,921
5508026,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,437,66,140
5509017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,83879,47,848
5509017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,80348,67,1047
5509018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69591,11,734
5509018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,71447,56,906
5509022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70457,32,968
5509022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76787,82,1234
5509025,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,67699,0,786
5509025,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68851,95,875
5510009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,79649,51,812
5510012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74033,69,832
5510013,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,83531,61,827
5510014,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,65380,40,937
5510015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70015,9,765
5510017,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,78349,13,843
5510018,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,77151,50,875
5510019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75391,64,678
5510022,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,81647,87,913
5510022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,73554,90,756
5510023,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72295,91,741
5510024,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,85163,84,921
5511013,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,469,61,187
5511015,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,69336,46,851
5511016,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,69109,30,824
5511016,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,75586,38,697
5511017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,81583,47,765
5511017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,77070,67,890
5511017,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,82257,96,812
5511018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,74018,17,772
5511019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,86714,16,694
5511019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76403,64,828
5511019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,70566,77,674
5511030,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,59236,80,1062
5512013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,71297,26,855
5512015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,72305,18,859
5512015,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,70807,31,812
5512016,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,65104,42,734
5512017,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69962,13,687
5512017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,229,42,46
5512018,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,70039,10,797
5512018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,86881,11,765
5512020,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,77192,37,852
5512022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69125,82,843
5512025,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,72442,0,800
5513009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76333,51,812
5513014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75106,55,681
5513015,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,65259,46,691
5513019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70881,73,796
5513020,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70883,6,2180
5513022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75241,72,812
5513022,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,81251,87,812
5514011,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70868,33,1156
5514012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,59454,44,927
5514016,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,72093,62,845
5514017,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,76986,96,754
5514018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,71201,11,859
5514019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,78147,3,698
5514019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,86582,15,781
5514020,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69553,70,1577
5514021,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69880,81,680
5514024,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,77315,84,743
5514025,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,76917,0,704
5514028,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,64692,74,1632
5514030,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,73031,80,734
5515010,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70566,14,712
5515013,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,80181,61,907
5515014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74723,36,800
5515018,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,88778,50,773
5515020,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,80797,24,812
5515025,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,77965,4,802
5516012,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76233,69,2312
5516014,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,93350,40,906
5516015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,64552,9,995
5516017,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,78451,13,699
5516018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,73059,11,859
5516019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75491,25,821
5516019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,63819,77,699
5516021,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76147,53,781
5516022,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,75642,52,770
5516026,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,77007,85,678
5516029,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69328,76,738
5517015,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,81068,31,678
5517016,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,80573,30,740
5517017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68355,42,953
5517018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,88850,68,812
5517018,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,75139,83,1156
5517019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,77009,3,1203
5517019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,68965,25,878
5517019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74367,64,843
5517020,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74063,19,906
5517020,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,26042,70,406
5517022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76043,72,778
5517025,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,83671,92,834
5517030,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,53956,89,750
5518016,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,75004,38,1383
5518018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,70869,39,765
5518018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,74047,56,2234
5518018,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,61236,99,814
5518019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69548,8,1049
5518020,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,88974,24,1531
5518021,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,79315,2,687
5518021,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,66773,81,781
5518023,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,82865,58,1156
5518023,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69994,91,727
5519014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71031,55,729
5519017,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,66641,13,828
5519018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,70779,11,812
5519018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69973,17,768
5519022,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,74984,52,710
5519024,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69547,84,1143
5519030,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,70819,80,682
5520011,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,88062,35,1424
5520019,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,75617,1,797
5520022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74747,72,828
5520026,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,68801,27,4818
5521016,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,82831,23,828
5521018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,87219,11,737
5521018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75601,56,906
5521018,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,73201,83,810
5521019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,78013,15,798
5521019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,80386,22,719
5521019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,71751,64,688
5521020,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,69120,6,684
5521022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,86690,59,3296
5521022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,85218,82,796
5521024,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70691,84,952
5521025,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,453,0,78
5522009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,67932,51,798
5522011,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,75253,12,843
5522014,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,73133,55,796
5522016,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,69811,30,797
5522017,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,73793,96,890
5522018,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,73411,99,782
5522019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74761,3,890
5522019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,61572,21,1681
5522019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72223,54,750
5522019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,18746,77,1437
5522020,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,73415,70,910
5522026,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,69461,66,848
5522030,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,70829,80,818
5523015,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,76897,18,937
5523015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72784,49,882
5523019,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,89956,1,1438
5523019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,76453,15,775
5523022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75537,72,890
5523026,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,74184,93,651
5524016,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,69881,23,786
5524019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,81079,21,1037
5524019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,72423,77,1094
5524020,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,73853,24,739
5524020,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,65748,94,921
5524022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,68327,59,937
5524023,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,86770,91,859
5524026,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,88136,66,734
5524028,4,tbcicxbecqsamnbbaqeckucotdcxvbeq,74964,74,795
5525015,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,77199,71,796
5525017,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,74199,47,862
5525017,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,86582,96,1011
5525018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,71669,39,953
5525018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,75049,56,823
5525018,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,88803,79,821
5525019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,74449,3,875
5525019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,437,8,31
5525019,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,73705,16,985
5525022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,73213,82,968
5525022,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,72354,87,730
5525024,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,75169,84,843
5526015,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,61572,46,843
5526016,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,74759,62,655
5526018,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70727,60,867
5526020,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,81509,7,1062
5526021,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,64196,98,953
5526022,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,70365,72,796
5526023,0,tbcicxbecqsamnbbaqeckucotdcxvbeq,89206,58,2206
5526026,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,79203,93,828
5527009,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,79667,51,765
5527011,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,14613,33,531
5527013,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,72080,26,664
5527016,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,72581,41,828
5527018,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,70102,68,674
5527019,3,tbcicxbecqsamnbbaqeckucotdcxvbeq,81249,77,781
5527020,1,tbcicxbecqsamnbbaqeckucotdcxvbeq,91190,19,741
5527022,2,tbcicxbecqsamnbbaqeckucotdcxvbeq,84451,52,906
